id,xpath,class,canonical,current Activity,next Activity,type,additional info
,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[13],android.widget.LinearLayout,menu_settings,com.contextlogic.wish.activity.browse.BrowseActivity,com.contextlogic.wish.activity.settings.SettingsActivity,transition,
,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[11],android.widget.LinearLayout,about,com.contextlogic.wish.activity.browse.BrowseActivity,,assertion,Same as about
com.contextlogic.geek:id/menu_view_profile_arrow,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.RelativeLayout/android.widget.ImageView[3],android.widget.ImageView,menu_account,com.contextlogic.wish.activity.browse.BrowseActivity,,assertion,
,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout/android.widget.TextView[3],android.widget.TextView,cat_1,com.contextlogic.wish.activity.browse.BrowseActivity,,assertion,
,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[9],android.widget.LinearLayout,contact,com.contextlogic.wish.activity.browse.BrowseActivity,,assertion,
,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[10],android.widget.LinearLayout,help,com.contextlogic.wish.activity.browse.BrowseActivity,,assertion,
,"//android.widget.TextView[@content-desc=""Search""]",android.widget.TextView,search,com.contextlogic.wish.activity.browse.BrowseActivity,com.contextlogic.wish.activity.search.SearchActivity,assertion,Can be transition
com.contextlogic.geek:id/search_src_text,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[1]/android.view.ViewGroup/android.support.v7.widget.LinearLayoutCompat/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.EditText,android.widget.EditText,search_bar,com.contextlogic.wish.activity.search.SearchActivity,com.contextlogic.wish.activity.feed.search.SearchFeedActivity,input,Can be transition
com.contextlogic.geek:id/product_feed_image,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.view.ViewPager/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ScrollView/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout[1]/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.ImageView,android.widget.ImageView,item_1,com.contextlogic.wish.activity.feed.search.SearchFeedActivity,com.contextlogic.wish.activity.productdetails.ProductDetailsActivity,assertion,Can be transition
com.contextlogic.geek:id/product_details_fragment_add_to_cart_button,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.TextView[3],android.widget.TextView,add_cart,com.contextlogic.wish.activity.productdetails.ProductDetailsActivity,com.contextlogic.wish.activity.cart.CartActivity,assertion,Can be transition
com.contextlogic.geek:id/cart_fragment_cart_items_item_row_edit_button,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.ListView/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.LinearLayout[5]/android.widget.TextView[1],android.widget.TextView,cart_remove,com.contextlogic.wish.activity.cart.CartActivity,,assertion,
,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.ListView/android.widget.FrameLayout[4],android.widget.FrameLayout,legal,com.contextlogic.wish.activity.settings.SettingsActivity,,assertion,
com.contextlogic.geek:id/create_account_fragment_last_name_text,,,signup_lastname,,,,
com.contextlogic.geek:id/action_bar_item_icon,,,cart,,,,
com.contextlogic.geek:id/cart_fragment_cart_items_item_row_want_less,,,minus,,,,
,"//android.widget.Button[@content-desc=""Remove item""]",,cart_remove,,,,
,"//android.widget.TextView[@content-desc=""Filter""]",,filter,,,,
com.contextlogic.geek:id/filter_fragment_row_main_text,,,filter_color,,,,
com.contextlogic.geek:id/fragment_filter_done,,,filter_done,,,,
